date,Average_Score,Stock
2018-07-22,0.0,NFLX
2018-07-23,0.9996455907821656,NFLX
2018-07-25,-0.9982380072275797,NFLX
2018-07-26,-0.9984978437423706,NFLX
2018-07-27,-0.0002734661102294922,NFLX
2018-07-30,-0.997377634048462,NFLX
2018-07-31,0.19319730997085582,NFLX
2018-08-01,0.9871520400047302,NFLX
2018-08-02,0.0,NFLX
2018-08-03,0.0,NFLX
2018-08-06,0.0,NFLX
2018-08-07,0.0,NFLX
2018-08-08,0.0,NFLX
2018-08-13,0.009254753589630016,NFLX
2018-08-14,0.0,NFLX
2018-08-15,0.0,NFLX
2018-08-16,0.0,NFLX
2018-08-19,0.0,NFLX
2018-08-20,0.0,NFLX
2018-08-21,0.0,NFLX
2018-08-22,0.0,NFLX
2018-08-23,0.9992196261882782,NFLX
2018-08-24,0.909078319867452,NFLX
2018-08-25,0.0,NFLX
2018-08-27,0.0,NFLX
2018-09-05,0.0032497048377990723,NFLX
2018-09-06,0.2022119164466858,NFLX
2018-09-07,-0.9984525442123412,NFLX
2018-09-12,0.0,NFLX
2018-09-13,0.9991530179977416,NFLX
2018-09-14,0.0,NFLX
2018-09-17,0.0029271841049193226,NFLX
2018-09-18,0.0,NFLX
2018-09-19,0.9996355573336283,NFLX
2018-09-20,0.0,NFLX
2018-09-21,0.0,NFLX
2018-09-22,0.0,NFLX
2018-09-24,0.9996397495269777,NFLX
2018-09-25,0.987576961517334,NFLX
2018-09-28,0.9959850311279296,NFLX
2018-09-29,0.0,NFLX
2018-10-01,0.0,NFLX
2018-10-02,0.9981704950332642,NFLX
2018-10-03,0.0,NFLX
2018-10-04,0.9842779040336608,NFLX
2018-10-05,-0.9948161244392396,NFLX
2018-10-08,0.01716572046279896,NFLX
2018-10-09,0.9970723390579224,NFLX
2018-10-10,-0.9981632828712464,NFLX
2018-10-11,0.9358258545398712,NFLX
2018-10-12,0.9678521394729614,NFLX
2018-10-13,0.0,NFLX
2018-10-14,0.0,NFLX
2018-10-15,0.06103511651357019,NFLX
2018-10-16,0.012327258075986558,NFLX
2018-10-17,-0.037294790148735046,NFLX
2018-10-18,-0.998803734779358,NFLX
2018-10-19,0.9987534284591676,NFLX
2018-10-21,0.0,NFLX
2018-10-22,0.0,NFLX
2018-10-23,0.0,NFLX
2018-10-24,0.989416003227234,NFLX
2018-10-25,0.8257614076137543,NFLX
2018-10-26,-0.4222185015678406,NFLX
2018-10-28,0.0,NFLX
2018-10-29,0.0020942091941832386,NFLX
2018-10-31,0.820071816444397,NFLX
2018-11-01,0.0,NFLX
2018-11-05,0.995392362276713,NFLX
2018-11-06,0.0,NFLX
2018-11-07,0.015953481197357178,NFLX
2018-11-08,0.0,NFLX
2018-11-09,-0.9970082640647888,NFLX
2018-11-12,-0.9955902099609376,NFLX
2018-11-13,0.9995104074478148,NFLX
2018-11-14,0.8171936869621277,NFLX
2018-11-16,0.9995325803756714,NFLX
2018-11-19,-0.9971157312393188,NFLX
2018-11-20,-0.9937300682067872,NFLX
2018-11-21,0.0,NFLX
2018-11-27,0.9985288679599762,NFLX
2018-11-28,0.9983493983745574,NFLX
2018-12-03,0.0,NFLX
2018-12-04,-0.005398631095886008,NFLX
2018-12-05,0.9994148015975952,NFLX
2018-12-06,0.0,NFLX
2018-12-10,0.9989632368087769,NFLX
2018-12-11,0.0,NFLX
2018-12-17,0.9987636804580688,NFLX
2018-12-19,0.0,NFLX
2018-12-20,-0.9967065453529358,NFLX
2018-12-23,-0.9983314871788024,NFLX
2018-12-24,-0.9977620840072632,NFLX
2018-12-26,0.0,NFLX
2018-12-27,-0.998722493648529,NFLX
2018-12-28,0.9990634322166444,NFLX
2018-12-31,0.996333122253418,NFLX
2019-01-01,0.0,NFLX
2019-01-02,0.001187670230865523,NFLX
2019-01-03,-0.9986044764518738,NFLX
2019-01-04,0.9785896142323812,NFLX
2019-01-06,0.0,NFLX
2019-01-07,0.996536135673523,NFLX
2019-01-08,0.0,NFLX
2019-01-09,0.9995871186256408,NFLX
2019-01-10,0.9996292889118195,NFLX
2019-01-11,0.010884784162044525,NFLX
2019-01-12,0.0,NFLX
2019-01-14,0.005431473255157582,NFLX
2019-01-15,-0.048518290122350094,NFLX
2019-01-16,0.0,NFLX
2019-01-17,0.0001686712106069299,NFLX
2019-01-18,0.042037786098948704,NFLX
2019-01-21,0.0,NFLX
2019-01-22,0.0,NFLX
2019-01-27,0.0,NFLX
2019-01-28,0.0,NFLX
2019-01-29,0.0,NFLX
2019-01-31,0.9996174573898317,NFLX
2019-02-04,0.999485731124878,NFLX
2019-02-05,0.999672532081604,NFLX
2019-02-06,0.9996306896209716,NFLX
2019-02-07,0.0,NFLX
2019-02-09,0.5420284867286682,NFLX
2019-02-10,0.0,NFLX
2019-02-11,0.0,NFLX
